"year","idcultivo","cultivo","cve_ent","entidad","sexo","benef_total","monto_total","im","gm","imn","tipo","count_tipo"
2023,6840000,"Frijol","07","Chiapas","H",764.0,4659300.0,11.9987,"Muy alto",0.44142,"A",24
2023,6840000,"Frijol","07","Chiapas","M",408.0,2456000.0,11.9987,"Muy alto",0.44142,"A",26
2023,6840000,"Frijol","07","Chiapas","H",328.0,2158200.0,11.9987,"Muy alto",0.44142,"B",11
2023,6840000,"Frijol","07","Chiapas","M",180.0,1143600.0,11.9987,"Muy alto",0.44142,"B",9
2023,6840000,"Frijol","08","Chihuahua","H",10305.0,133156100.0,20.0153,"Medio",0.736344,"No aplica",0
2023,6840000,"Frijol","08","Chihuahua","M",4962.0,61116200.0,20.0153,"Medio",0.736344,"No aplica",0
2023,6840000,"Frijol","08","Chihuahua","H",446.0,2970500.0,20.0153,"Medio",0.736344,"B",5
2023,6840000,"Frijol","08","Chihuahua","M",273.0,1840400.0,20.0153,"Medio",0.736344,"B",5
2023,6840000,"Frijol","09","Ciudad de México","H",72.0,435000.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,6840000,"Frijol","09","Ciudad de México","M",105.0,670000.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,6840000,"Frijol","10","Durango","H",28336.0,309029500.0,18.4727,"Alto",0.679596,"No aplica",0
2023,6840000,"Frijol","10","Durango","M",16012.0,173725900.0,18.4727,"Alto",0.679596,"No aplica",0
2023,6840000,"Frijol","10","Durango","H",9.0,54000.0,18.4727,"Alto",0.679596,"A",1
2023,6840000,"Frijol","10","Durango","M",29.0,174000.0,18.4727,"Alto",0.679596,"A",1
2023,6840000,"Frijol","11","Guanajuato","H",4813.0,45932700.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6840000,"Frijol","11","Guanajuato","M",2552.0,24184000.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6840000,"Frijol","12","Guerrero","H",240.0,1587300.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,6840000,"Frijol","12","Guerrero","M",174.0,1104400.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,6840000,"Frijol","12","Guerrero","M",254.0,1524000.0,10.9892,"Muy alto",0.404281,"A",11
2023,6840000,"Frijol","12","Guerrero","H",168.0,1008000.0,10.9892,"Muy alto",0.404281,"A",10
2023,6840000,"Frijol","12","Guerrero","H",159.0,1036800.0,10.9892,"Muy alto",0.404281,"B",5
2023,6840000,"Frijol","12","Guerrero","M",102.0,642000.0,10.9892,"Muy alto",0.404281,"B",6
2023,6840000,"Frijol","13","Hidalgo","H",1967.0,12747000.0,18.0532,"Alto",0.664161,"No aplica",0
2023,6840000,"Frijol","13","Hidalgo","H",435.0,2652100.0,18.0532,"Alto",0.664161,"B",10
2023,6840000,"Frijol","13","Hidalgo","M",262.0,1588400.0,18.0532,"Alto",0.664161,"B",12
2023,6840000,"Frijol","13","Hidalgo","M",807.0,5187200.0,18.0532,"Alto",0.664161,"No aplica",0
2023,6840000,"Frijol","13","Hidalgo","H",270.0,1744400.0,18.0532,"Alto",0.664161,"A",9
2023,6840000,"Frijol","13","Hidalgo","M",209.0,1387400.0,18.0532,"Alto",0.664161,"A",10
2023,6840000,"Frijol","14","Jalisco","H",1314.0,14315500.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,6840000,"Frijol","14","Jalisco","M",703.0,7573500.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,6840000,"Frijol","15","México","H",4137.0,26065700.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,6840000,"Frijol","15","México","M",1798.0,11217500.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,6840000,"Frijol","15","México","H",6.0,36000.0,20.8036,"Bajo",0.765348,"B",2
2023,6840000,"Frijol","15","México","M",25.0,150000.0,20.8036,"Bajo",0.765348,"B",2
2023,6840000,"Frijol","16","Michoacán de Ocampo","H",304.0,2084900.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6840000,"Frijol","16","Michoacán de Ocampo","M",119.0,796000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6840000,"Frijol","16","Michoacán de Ocampo","H",28.0,194800.0,18.2808,"Alto",0.672536,"B",5
2023,6840000,"Frijol","16","Michoacán de Ocampo","M",8.0,58000.0,18.2808,"Alto",0.672536,"B",2
2023,6840000,"Frijol","17","Morelos","H",104.0,720000.0,19.8139,"Medio",0.728938,"No aplica",0
2023,6840000,"Frijol","17","Morelos","M",20.0,120000.0,19.8139,"Medio",0.728938,"No aplica",0
2023,6840000,"Frijol","18","Nayarit","H",9922.0,75887000.0,17.516,"Alto",0.644397,"No aplica",0
2023,6840000,"Frijol","18","Nayarit","M",5402.0,41624500.0,17.516,"Alto",0.644397,"No aplica",0
2023,6840000,"Frijol","18","Nayarit","H",15.0,90000.0,17.516,"Alto",0.644397,"A",1
2023,6840000,"Frijol","18","Nayarit","M",6.0,36000.0,17.516,"Alto",0.644397,"A",1
2023,6840000,"Frijol","18","Nayarit","H",3.0,19800.0,17.516,"Alto",0.644397,"B",1
2023,6840000,"Frijol","19","Nuevo León","H",162.0,1405900.0,23.4443,"Muy bajo",0.862496,"No aplica",0
2023,6840000,"Frijol","19","Nuevo León","M",52.0,497300.0,23.4443,"Muy bajo",0.862496,"No aplica",0
2023,6840000,"Frijol","20","Oaxaca","H",1335.0,9459500.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,6840000,"Frijol","20","Oaxaca","M",839.0,5568900.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,6840000,"Frijol","20","Oaxaca","M",1512.0,9208700.0,13.2164,"Muy alto",0.48622,"A",94
2023,6840000,"Frijol","20","Oaxaca","H",295.0,1913200.0,13.2164,"Muy alto",0.48622,"B",22
2023,6840000,"Frijol","20","Oaxaca","H",1391.0,8582800.0,13.2164,"Muy alto",0.48622,"A",82
2023,6840000,"Frijol","20","Oaxaca","M",376.0,2293600.0,13.2164,"Muy alto",0.48622,"B",22
2023,6840000,"Frijol","21","Puebla","H",4098.0,28865500.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6840000,"Frijol","21","Puebla","M",2409.0,16096600.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6840000,"Frijol","21","Puebla","H",388.0,2495200.0,17.7216,"Alto",0.651962,"A",19
2023,6840000,"Frijol","21","Puebla","M",465.0,2827100.0,17.7216,"Alto",0.651962,"A",22
2023,6840000,"Frijol","21","Puebla","H",688.0,4387800.0,17.7216,"Alto",0.651962,"B",7
2023,6840000,"Frijol","21","Puebla","M",411.0,2561200.0,17.7216,"Alto",0.651962,"B",7
2023,6840000,"Frijol","22","Querétaro","H",573.0,3916800.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,6840000,"Frijol","22","Querétaro","M",318.0,2234700.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,6840000,"Frijol","22","Querétaro","H",4.0,24000.0,20.8382,"Bajo",0.766619,"B",1
2023,6840000,"Frijol","22","Querétaro","M",4.0,32000.0,20.8382,"Bajo",0.766619,"B",1
2023,6840000,"Frijol","23","Quintana Roo","H",259.0,1656000.0,20.6289,"Medio",0.758918,"A",2
2023,6840000,"Frijol","23","Quintana Roo","M",33.0,206000.0,20.6289,"Medio",0.758918,"A",2
2023,6840000,"Frijol","23","Quintana Roo","H",34.0,229200.0,20.6289,"Medio",0.758918,"No aplica",0
2023,6840000,"Frijol","23","Quintana Roo","M",33.0,198000.0,20.6289,"Medio",0.758918,"No aplica",0
2023,6840000,"Frijol","23","Quintana Roo","H",111.0,705000.0,20.6289,"Medio",0.758918,"B",2
2023,6840000,"Frijol","23","Quintana Roo","M",178.0,1080000.0,20.6289,"Medio",0.758918,"B",2
2023,6840000,"Frijol","24","San Luis Potosí","H",8908.0,97622800.0,18.688,"Medio",0.687516,"No aplica",0
2023,6840000,"Frijol","24","San Luis Potosí","M",3784.0,41635900.0,18.688,"Medio",0.687516,"No aplica",0
2023,6840000,"Frijol","24","San Luis Potosí","H",23.0,138000.0,18.688,"Medio",0.687516,"A",3
2023,6840000,"Frijol","24","San Luis Potosí","M",10.0,60000.0,18.688,"Medio",0.687516,"A",4
2023,6840000,"Frijol","24","San Luis Potosí","M",8.0,55400.0,18.688,"Medio",0.687516,"B",3
2023,6840000,"Frijol","24","San Luis Potosí","H",14.0,84000.0,18.688,"Medio",0.687516,"B",2
2023,6840000,"Frijol","25","Sinaloa","H",1553.0,12165900.0,20.5099,"Medio",0.75454,"No aplica",0
2023,6840000,"Frijol","25","Sinaloa","M",627.0,4720900.0,20.5099,"Medio",0.75454,"No aplica",0
2023,6840000,"Frijol","26","Sonora","H",402.0,2721900.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,6840000,"Frijol","26","Sonora","M",107.0,856400.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,6840000,"Frijol","27","Tabasco","H",79.0,486000.0,18.3325,"Alto",0.674435,"No aplica",0
2023,6840000,"Frijol","27","Tabasco","M",45.0,324000.0,18.3325,"Alto",0.674435,"No aplica",0
2023,6840000,"Frijol","28","Tamaulipas","H",437.0,3865100.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,6840000,"Frijol","28","Tamaulipas","M",120.0,1308000.0,20.9966,"Bajo",0.772446,"No aplica",0
2023,6840000,"Frijol","29","Tlaxcala","H",116.0,761100.0,19.8707,"Medio",0.731027,"No aplica",0
2023,6840000,"Frijol","29","Tlaxcala","M",91.0,561200.0,19.8707,"Medio",0.731027,"No aplica",0
2023,6840000,"Frijol","30","Veracruz de Ignacio de la Llave","H",714.0,4905100.0,16.4142,"Alto",0.603863,"No aplica",0
2023,6840000,"Frijol","30","Veracruz de Ignacio de la Llave","M",256.0,1892300.0,16.4142,"Alto",0.603863,"No aplica",0
2023,6840000,"Frijol","30","Veracruz de Ignacio de la Llave","H",48.0,312000.0,16.4142,"Alto",0.603863,"A",9
2023,6840000,"Frijol","30","Veracruz de Ignacio de la Llave","M",86.0,516000.0,16.4142,"Alto",0.603863,"A",12
2023,6840000,"Frijol","30","Veracruz de Ignacio de la Llave","H",21.0,126000.0,16.4142,"Alto",0.603863,"B",5
2023,6840000,"Frijol","30","Veracruz de Ignacio de la Llave","M",25.0,150000.0,16.4142,"Alto",0.603863,"B",4
2023,6840000,"Frijol","31","Yucatán","H",49.0,296000.0,17.5122,"Alto",0.644259,"A",12
2023,6840000,"Frijol","31","Yucatán","M",22.0,132000.0,17.5122,"Alto",0.644259,"A",3
2023,6840000,"Frijol","31","Yucatán","H",3.0,24000.0,17.5122,"Alto",0.644259,"No aplica",0
2023,6840000,"Frijol","32","Zacatecas","H",64482.0,772123400.0,19.4972,"Medio",0.717286,"No aplica",0
2023,6840000,"Frijol","32","Zacatecas","M",35696.0,417501400.0,19.4972,"Medio",0.717286,"No aplica",0
2023,6900000,"Garbanzo grano","03","Baja California Sur","H",6.0,36000.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,6900000,"Garbanzo grano","11","Guanajuato","H",359.0,2427500.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6900000,"Garbanzo grano","11","Guanajuato","M",190.0,1204300.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6900000,"Garbanzo grano","14","Jalisco","H",35.0,231900.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,6900000,"Garbanzo grano","14","Jalisco","M",19.0,132300.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,6900000,"Garbanzo grano","16","Michoacán de Ocampo","H",351.0,2154800.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6900000,"Garbanzo grano","16","Michoacán de Ocampo","M",199.0,1205600.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6900000,"Garbanzo grano","18","Nayarit","H",6.0,48900.0,17.516,"Alto",0.644397,"No aplica",0
2023,6900000,"Garbanzo grano","21","Puebla","H",4.0,24000.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6900000,"Garbanzo grano","22","Querétaro","H",4.0,35600.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,6900000,"Garbanzo grano","24","San Luis Potosí","H",40.0,375500.0,18.688,"Medio",0.687516,"No aplica",0
2023,6900000,"Garbanzo grano","24","San Luis Potosí","M",7.0,47400.0,18.688,"Medio",0.687516,"No aplica",0
2023,6900000,"Garbanzo grano","24","San Luis Potosí","H",6.0,36000.0,18.688,"Medio",0.687516,"B",1
2023,6900000,"Garbanzo grano","25","Sinaloa","H",1129.0,14067300.0,20.5099,"Medio",0.75454,"No aplica",0
2023,6900000,"Garbanzo grano","25","Sinaloa","M",629.0,7968800.0,20.5099,"Medio",0.75454,"No aplica",0
2023,6900000,"Garbanzo grano","26","Sonora","H",125.0,1076700.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,6900000,"Garbanzo grano","26","Sonora","M",35.0,315400.0,21.4056,"Bajo",0.787495,"No aplica",0
2023,6900000,"Garbanzo grano","32","Zacatecas","H",3.0,24000.0,19.4972,"Medio",0.717286,"No aplica",0
2023,6940000,"Girasol grano","05","Coahuila de Zaragoza","H",12.0,108000.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,6940000,"Girasol grano","11","Guanajuato","H",10.0,86400.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6940000,"Girasol grano","11","Guanajuato","M",1.0,9600.0,19.4195,"Medio",0.714425,"No aplica",0
2023,6940000,"Girasol grano","13","Hidalgo","H",16.0,122400.0,18.0532,"Alto",0.664161,"No aplica",0
2023,6940000,"Girasol grano","13","Hidalgo","M",4.0,40800.0,18.0532,"Alto",0.664161,"No aplica",0
2023,6940000,"Girasol grano","13","Hidalgo","M",4.0,24000.0,18.0532,"Alto",0.664161,"A",1
2023,6940000,"Girasol grano","15","México","H",13.0,91200.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,6940000,"Girasol grano","15","México","M",7.0,47600.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,6940000,"Girasol grano","16","Michoacán de Ocampo","M",4.0,24000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6940000,"Girasol grano","16","Michoacán de Ocampo","H",4.0,24000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,6940000,"Girasol grano","20","Oaxaca","H",4.0,32000.0,13.2164,"Muy alto",0.48622,"B",1
2023,6940000,"Girasol grano","21","Puebla","H",3.0,18000.0,17.7216,"Alto",0.651962,"No aplica",0
2023,6940000,"Girasol grano","24","San Luis Potosí","H",43.0,542500.0,18.688,"Medio",0.687516,"No aplica",0
2023,6940000,"Girasol grano","24","San Luis Potosí","M",32.0,272400.0,18.688,"Medio",0.687516,"No aplica",0
2023,6940000,"Girasol grano","32","Zacatecas","H",3.0,18000.0,19.4972,"Medio",0.717286,"No aplica",0
2023,7100000,"Haba grano","09","Ciudad de México","H",8.0,48000.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,7100000,"Haba grano","09","Ciudad de México","M",4.0,40000.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,7100000,"Haba grano","11","Guanajuato","H",4.0,32000.0,19.4195,"Medio",0.714425,"No aplica",0
2023,7100000,"Haba grano","13","Hidalgo","H",66.0,511400.0,18.0532,"Alto",0.664161,"No aplica",0
2023,7100000,"Haba grano","13","Hidalgo","M",28.0,192800.0,18.0532,"Alto",0.664161,"No aplica",0
2023,7100000,"Haba grano","15","México","H",367.0,2346800.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,7100000,"Haba grano","15","México","M",183.0,1121200.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,7100000,"Haba grano","16","Michoacán de Ocampo","H",16.0,96000.0,18.2808,"Alto",0.672536,"B",1
2023,7100000,"Haba grano","16","Michoacán de Ocampo","H",8.0,48000.0,18.2808,"Alto",0.672536,"No aplica",0
2023,7100000,"Haba grano","17","Morelos","H",4.0,24000.0,19.8139,"Medio",0.728938,"No aplica",0
2023,7100000,"Haba grano","21","Puebla","H",1192.0,8591300.0,17.7216,"Alto",0.651962,"No aplica",0
2023,7100000,"Haba grano","21","Puebla","M",392.0,2829200.0,17.7216,"Alto",0.651962,"No aplica",0
2023,7100000,"Haba grano","21","Puebla","H",8.0,48000.0,17.7216,"Alto",0.651962,"B",1
2023,7100000,"Haba grano","21","Puebla","M",11.0,84800.0,17.7216,"Alto",0.651962,"B",1
2023,7100000,"Haba grano","23","Quintana Roo","M",3.0,18000.0,20.6289,"Medio",0.758918,"A",1
2023,7100000,"Haba grano","24","San Luis Potosí","H",3.0,24000.0,18.688,"Medio",0.687516,"No aplica",0
2023,7100000,"Haba grano","29","Tlaxcala","H",116.0,744300.0,19.8707,"Medio",0.731027,"No aplica",0
2023,7100000,"Haba grano","29","Tlaxcala","M",53.0,354400.0,19.8707,"Medio",0.731027,"No aplica",0
2023,7100000,"Haba grano","30","Veracruz de Ignacio de la Llave","H",131.0,930900.0,16.4142,"Alto",0.603863,"No aplica",0
2023,7100000,"Haba grano","30","Veracruz de Ignacio de la Llave","M",57.0,432900.0,16.4142,"Alto",0.603863,"No aplica",0
2023,7350000,"Lenteja","16","Michoacán de Ocampo","H",110.0,768200.0,18.2808,"Alto",0.672536,"No aplica",0
2023,7350000,"Lenteja","16","Michoacán de Ocampo","M",71.0,468300.0,18.2808,"Alto",0.672536,"No aplica",0
2023,7410000,"Linaza","11","Guanajuato","H",4.0,84800.0,19.4195,"Medio",0.714425,"No aplica",0
2023,7490000,"Maiz grano","01","Aguascalientes","H",18302.0,151698300.0,22.2057,"Muy bajo",0.816929,"No aplica",0
2023,7490000,"Maiz grano","01","Aguascalientes","M",6731.0,53568900.0,22.2057,"Muy bajo",0.816929,"No aplica",0
2023,7490000,"Maiz grano","02","Baja California","H",16.0,195500.0,21.3803,"Bajo",0.786563,"No aplica",0
2023,7490000,"Maiz grano","02","Baja California","M",3.0,24000.0,21.3803,"Bajo",0.786563,"No aplica",0
2023,7490000,"Maiz grano","03","Baja California Sur","H",198.0,1302200.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,7490000,"Maiz grano","03","Baja California Sur","M",53.0,389400.0,21.4734,"Bajo",0.789987,"No aplica",0
2023,7490000,"Maiz grano","04","Campeche","H",4610.0,29805800.0,17.8051,"Alto",0.655032,"A",1
2023,7490000,"Maiz grano","04","Campeche","M",993.0,6224800.0,17.8051,"Alto",0.655032,"A",1
2023,7490000,"Maiz grano","04","Campeche","H",13135.0,101268100.0,17.8051,"Alto",0.655032,"No aplica",0
2023,7490000,"Maiz grano","04","Campeche","M",5539.0,40925000.0,17.8051,"Alto",0.655032,"No aplica",0
2023,7490000,"Maiz grano","04","Campeche","H",21096.0,152925600.0,17.8051,"Alto",0.655032,"B",4
2023,7490000,"Maiz grano","04","Campeche","M",11370.0,73217600.0,17.8051,"Alto",0.655032,"B",4
2023,7490000,"Maiz grano","05","Coahuila de Zaragoza","H",22698.0,180487000.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,7490000,"Maiz grano","05","Coahuila de Zaragoza","M",5213.0,42681800.0,22.5457,"Muy bajo",0.829436,"No aplica",0
2023,7490000,"Maiz grano","06","Colima","H",5859.0,45936300.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,7490000,"Maiz grano","06","Colima","M",2023.0,14797800.0,21.5323,"Bajo",0.792156,"No aplica",0
2023,7490000,"Maiz grano","07","Chiapas","H",179373.0,1352213700.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,7490000,"Maiz grano","07","Chiapas","M",67486.0,498972200.0,11.9987,"Muy alto",0.44142,"No aplica",0
2023,7490000,"Maiz grano","07","Chiapas","H",117008.0,756058700.0,11.9987,"Muy alto",0.44142,"A",32
2023,7490000,"Maiz grano","07","Chiapas","M",39378.0,245241200.0,11.9987,"Muy alto",0.44142,"A",32
2023,7490000,"Maiz grano","07","Chiapas","H",45785.0,314562700.0,11.9987,"Muy alto",0.44142,"B",13
2023,7490000,"Maiz grano","07","Chiapas","M",16940.0,109703200.0,11.9987,"Muy alto",0.44142,"B",13
2023,7490000,"Maiz grano","08","Chihuahua","H",35607.0,306824800.0,20.0153,"Medio",0.736344,"No aplica",0
2023,7490000,"Maiz grano","08","Chihuahua","M",18045.0,153063600.0,20.0153,"Medio",0.736344,"No aplica",0
2023,7490000,"Maiz grano","08","Chihuahua","H",19127.0,127560700.0,20.0153,"Medio",0.736344,"B",5
2023,7490000,"Maiz grano","08","Chihuahua","M",8207.0,54047100.0,20.0153,"Medio",0.736344,"B",5
2023,7490000,"Maiz grano","09","Ciudad de México","H",6013.0,36922100.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,7490000,"Maiz grano","09","Ciudad de México","M",4517.0,27481500.0,23.1431,"Muy bajo",0.851415,"No aplica",0
2023,7490000,"Maiz grano","10","Durango","H",34810.0,285175400.0,18.4727,"Alto",0.679596,"No aplica",0
2023,7490000,"Maiz grano","10","Durango","M",12541.0,99553900.0,18.4727,"Alto",0.679596,"No aplica",0
2023,7490000,"Maiz grano","10","Durango","H",5516.0,35756500.0,18.4727,"Alto",0.679596,"A",1
2023,7490000,"Maiz grano","10","Durango","M",5266.0,33713700.0,18.4727,"Alto",0.679596,"A",1
2023,7490000,"Maiz grano","11","Guanajuato","H",65443.0,505132600.0,19.4195,"Medio",0.714425,"No aplica",0
2023,7490000,"Maiz grano","11","Guanajuato","M",32327.0,242549700.0,19.4195,"Medio",0.714425,"No aplica",0
2023,7490000,"Maiz grano","12","Guerrero","H",198768.0,1384585000.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,7490000,"Maiz grano","12","Guerrero","M",103858.0,696526400.0,10.9892,"Muy alto",0.404281,"No aplica",0
2023,7490000,"Maiz grano","12","Guerrero","H",46181.0,282984600.0,10.9892,"Muy alto",0.404281,"A",17
2023,7490000,"Maiz grano","12","Guerrero","M",33687.0,206042300.0,10.9892,"Muy alto",0.404281,"A",17
2023,7490000,"Maiz grano","12","Guerrero","H",31590.0,205204300.0,10.9892,"Muy alto",0.404281,"B",6
2023,7490000,"Maiz grano","12","Guerrero","M",19077.0,119534900.0,10.9892,"Muy alto",0.404281,"B",6
2023,7490000,"Maiz grano","13","Hidalgo","H",56092.0,373555600.0,18.0532,"Alto",0.664161,"No aplica",0
2023,7490000,"Maiz grano","13","Hidalgo","M",22219.0,146992600.0,18.0532,"Alto",0.664161,"No aplica",0
2023,7490000,"Maiz grano","13","Hidalgo","H",18071.0,113052700.0,18.0532,"Alto",0.664161,"B",12
2023,7490000,"Maiz grano","13","Hidalgo","M",5884.0,37132600.0,18.0532,"Alto",0.664161,"B",12
2023,7490000,"Maiz grano","13","Hidalgo","H",38382.0,238556700.0,18.0532,"Alto",0.664161,"A",11
2023,7490000,"Maiz grano","13","Hidalgo","M",14645.0,90067700.0,18.0532,"Alto",0.664161,"A",11
2023,7490000,"Maiz grano","14","Jalisco","H",84243.0,760158300.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,7490000,"Maiz grano","14","Jalisco","M",33135.0,287330700.0,21.8151,"Bajo",0.80256,"No aplica",0
2023,7490000,"Maiz grano","14","Jalisco","H",113.0,868800.0,21.8151,"Bajo",0.80256,"B",1
2023,7490000,"Maiz grano","14","Jalisco","M",18.0,129600.0,21.8151,"Bajo",0.80256,"B",1
2023,7490000,"Maiz grano","14","Jalisco","H",503.0,3439900.0,21.8151,"Bajo",0.80256,"A",1
2023,7490000,"Maiz grano","14","Jalisco","M",138.0,905200.0,21.8151,"Bajo",0.80256,"A",1
2023,7490000,"Maiz grano","15","México","H",282829.0,1827751600.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,7490000,"Maiz grano","15","México","M",151204.0,951277600.0,20.8036,"Bajo",0.765348,"No aplica",0
2023,7490000,"Maiz grano","15","México","H",20274.0,125111100.0,20.8036,"Bajo",0.765348,"B",2
2023,7490000,"Maiz grano","15","México","M",13301.0,80915400.0,20.8036,"Bajo",0.765348,"B",2
2023,7490000,"Maiz grano","16","Michoacán de Ocampo","H",119373.0,913870400.0,18.2808,"Alto",0.672536,"No aplica",0
2023,7490000,"Maiz grano","16","Michoacán de Ocampo","M",63140.0,464883400.0,18.2808,"Alto",0.672536,"No aplica",0
2023,7490000,"Maiz grano","16","Michoacán de Ocampo","H",19475.0,143823800.0,18.2808,"Alto",0.672536,"B",8
2023,7490000,"Maiz grano","16","Michoacán de Ocampo","M",11969.0,84624500.0,18.2808,"Alto",0.672536,"B",8
2023,7490000,"Maiz grano","17","Morelos","H",17636.0,122455400.0,19.8139,"Medio",0.728938,"No aplica",0
2023,7490000,"Maiz grano","17","Morelos","M",7395.0,50511600.0,19.8139,"Medio",0.728938,"No aplica",0
2023,7490000,"Maiz grano","18","Nayarit","H",15673.0,115464500.0,17.516,"Alto",0.644397,"No aplica",0
2023,7490000,"Maiz grano","18","Nayarit","M",6419.0,47477800.0,17.516,"Alto",0.644397,"No aplica",0
2023,7490000,"Maiz grano","18","Nayarit","H",7496.0,46956200.0,17.516,"Alto",0.644397,"A",1
2023,7490000,"Maiz grano","18","Nayarit","M",5619.0,34561600.0,17.516,"Alto",0.644397,"A",1
2023,7490000,"Maiz grano","18","Nayarit","H",1365.0,10684500.0,17.516,"Alto",0.644397,"B",1
2023,7490000,"Maiz grano","18","Nayarit","M",785.0,5399400.0,17.516,"Alto",0.644397,"B",1
2023,7490000,"Maiz grano","19","Nuevo León","H",21290.0,167373600.0,23.4443,"Muy bajo",0.862496,"No aplica",0
2023,7490000,"Maiz grano","19","Nuevo León","M",7597.0,57766400.0,23.4443,"Muy bajo",0.862496,"No aplica",0
2023,7490000,"Maiz grano","20","Oaxaca","H",199287.0,1253137600.0,13.2164,"Muy alto",0.48622,"A",235
2023,7490000,"Maiz grano","20","Oaxaca","M",132542.0,820273700.0,13.2164,"Muy alto",0.48622,"A",231
2023,7490000,"Maiz grano","20","Oaxaca","H",129397.0,865885600.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,7490000,"Maiz grano","20","Oaxaca","M",67963.0,441718500.0,13.2164,"Muy alto",0.48622,"No aplica",0
2023,7490000,"Maiz grano","20","Oaxaca","H",53588.0,347672000.0,13.2164,"Muy alto",0.48622,"B",55
2023,7490000,"Maiz grano","20","Oaxaca","M",33513.0,209398300.0,13.2164,"Muy alto",0.48622,"B",54
2023,7490000,"Maiz grano","21","Puebla","H",158481.0,1134731000.0,17.7216,"Alto",0.651962,"No aplica",0
2023,7490000,"Maiz grano","21","Puebla","M",84284.0,578039600.0,17.7216,"Alto",0.651962,"No aplica",0
2023,7490000,"Maiz grano","21","Puebla","H",20683.0,128600500.0,17.7216,"Alto",0.651962,"B",15
2023,7490000,"Maiz grano","21","Puebla","M",13524.0,83052300.0,17.7216,"Alto",0.651962,"B",15
2023,7490000,"Maiz grano","21","Puebla","H",23346.0,148820000.0,17.7216,"Alto",0.651962,"A",43
2023,7490000,"Maiz grano","21","Puebla","M",14620.0,91589700.0,17.7216,"Alto",0.651962,"A",42
2023,7490000,"Maiz grano","22","Querétaro","H",29440.0,203732000.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,7490000,"Maiz grano","22","Querétaro","M",14171.0,95626700.0,20.8382,"Bajo",0.766619,"No aplica",0
2023,7490000,"Maiz grano","22","Querétaro","H",396.0,2480800.0,20.8382,"Bajo",0.766619,"B",1
2023,7490000,"Maiz grano","22","Querétaro","M",251.0,1522400.0,20.8382,"Bajo",0.766619,"B",1
2023,7490000,"Maiz grano","23","Quintana Roo","H",21326.0,139265500.0,20.6289,"Medio",0.758918,"A",3
2023,7490000,"Maiz grano","23","Quintana Roo","M",4423.0,28523200.0,20.6289,"Medio",0.758918,"A",3
2023,7490000,"Maiz grano","23","Quintana Roo","H",6791.0,50908100.0,20.6289,"Medio",0.758918,"No aplica",0
