"cultivo","cve_ent","entidad","cve_mun","municipio","productores","escenario_marginacion","escenario_precio","latitud","longitud","im","gm","imn"
"Frijol","21","Puebla","001","Acajete",298,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",57,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",568,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",77,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",60,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","17","Morelos","001","Amacuzac",65,0.0,0.0,18.6,-99.3695,55.5939,"Bajo",0.870522
"Frijol","11","Guanajuato","001","Abasolo",128,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","20","Oaxaca","001","Abejones",11,42775.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",80,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",152,202043.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","04","Campeche","001","Calkiní",10,0.0,0.0,20.3712,-90.0507,55.3813,"Bajo",0.867194
"Frijol","21","Puebla","001","Acajete",63,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","32","Zacatecas","001","Apozol",979,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","28","Tamaulipas","001","Abasolo",8,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","20","Oaxaca","001","Abejones",40,90474.2,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",97,110200.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",110,2084490.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",337,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",378,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",11,0.0,0.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","13","Hidalgo","001","Acatlán",1346,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","15","México","001","Acambay de Ruíz Castañeda",23,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","20","Oaxaca","001","Abejones",61,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",241,281858.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",2,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",275,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",523,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","18","Nayarit","001","Acaponeta",88,0.0,0.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","15","México","001","Acambay de Ruíz Castañeda",11,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","18","Nayarit","001","Acaponeta",655,0.0,0.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",65,0.0,0.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",154,0.0,0.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","28","Tamaulipas","001","Abasolo",1,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","13","Hidalgo","001","Acatlán",31,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","20","Oaxaca","001","Abejones",91,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",211,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","13","Hidalgo","001","Acatlán",704,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","07","Chiapas","001","Acacoyagua",105,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","07","Chiapas","001","Acacoyagua",3698,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","20","Oaxaca","001","Abejones",122,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","17","Morelos","001","Amacuzac",13,0.0,0.0,18.6,-99.3695,55.5939,"Bajo",0.870522
"Frijol","07","Chiapas","001","Acacoyagua",794,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","28","Tamaulipas","001","Abasolo",93,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",69,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",22,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","17","Morelos","001","Amacuzac",88,0.0,0.0,18.6,-99.3695,55.5939,"Bajo",0.870522
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",63,0.0,0.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","20","Oaxaca","001","Abejones",309,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","13","Hidalgo","001","Acatlán",97,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","07","Chiapas","001","Acacoyagua",2338,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",10,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","20","Oaxaca","001","Abejones",25,18806.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",142,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",1653,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","28","Tamaulipas","001","Abasolo",14,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","07","Chiapas","001","Acacoyagua",498,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",158,0.0,0.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","24","San Luis Potosí","001","Ahualulco del Sonido 13",128,0.0,0.0,22.4001,-101.167,52.7831,"Medio",0.826511
"Frijol","07","Chiapas","001","Acacoyagua",76,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",70,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","13","Hidalgo","001","Acatlán",296,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","07","Chiapas","001","Acacoyagua",3182,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",105,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","13","Hidalgo","001","Acatlán",66,0.0,0.0,20.1458,-98.4384,53.8667,"Medio",0.843478
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",337,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",147,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",25,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","07","Chiapas","001","Acacoyagua",960,0.0,0.0,15.341,-92.6746,53.2908,"Medio",0.83446
"Frijol","15","México","001","Acambay de Ruíz Castañeda",230,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","20","Oaxaca","001","Abejones",190,210681.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",144,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","11","Guanajuato","001","Abasolo",53,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",25,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","30","Veracruz de Ignacio de la Llave","001","Acajete",114,0.0,0.0,19.587,-97.0105,53.0622,"Medio",0.83088
"Frijol","21","Puebla","001","Acajete",291,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",9,0.0,0.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","32","Zacatecas","001","Apozol",716,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","11","Guanajuato","001","Abasolo",75,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","06","Colima","001","Armería",19,0.0,0.0,18.9371,-103.965,56.4059,"Bajo",0.883238
"Frijol","11","Guanajuato","001","Abasolo",630,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","32","Zacatecas","001","Apozol",4699,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","32","Zacatecas","001","Apozol",7703,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","17","Morelos","001","Amacuzac",37,0.0,0.0,18.6,-99.3695,55.5939,"Bajo",0.870522
"Frijol","28","Tamaulipas","001","Abasolo",84,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","11","Guanajuato","001","Abasolo",1167,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","11","Guanajuato","001","Abasolo",2632,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","32","Zacatecas","001","Apozol",140,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","11","Guanajuato","001","Abasolo",667,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","17","Morelos","001","Amacuzac",25,0.0,0.0,18.6,-99.3695,55.5939,"Bajo",0.870522
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",14,0.0,0.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","21","Puebla","001","Acajete",20,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",334,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",6,2044.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",219,458114.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",218,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","28","Tamaulipas","001","Abasolo",12,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","20","Oaxaca","001","Abejones",625,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",108,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","11","Guanajuato","001","Abasolo",581,0.0,0.0,20.4509,-101.528,55.5403,"Bajo",0.869683
"Frijol","32","Zacatecas","001","Apozol",312,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","04","Campeche","001","Calkiní",3,0.0,0.0,20.3712,-90.0507,55.3813,"Bajo",0.867194
"Frijol","21","Puebla","001","Acajete",39,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",471,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","18","Nayarit","001","Acaponeta",14,0.0,0.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","21","Puebla","001","Acajete",27,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","16","Michoacán de Ocampo","001","Acuitzio",21,0.0,0.0,19.4738,-101.342,55.5208,"Bajo",0.869379
"Frijol","32","Zacatecas","001","Apozol",2519,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","32","Zacatecas","001","Apozol",215,0.0,0.0,21.4709,-103.091,55.8369,"Bajo",0.874329
"Frijol","28","Tamaulipas","001","Abasolo",295,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","18","Nayarit","001","Acaponeta",35,0.0,0.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","21","Puebla","001","Acajete",382,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",88,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",128,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",90,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",8,24215.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",59,36453.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",178,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",179,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","21","Puebla","001","Acajete",52,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","21","Puebla","001","Acajete",32,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","28","Tamaulipas","001","Abasolo",211,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","21","Puebla","001","Acajete",573,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","06","Colima","001","Armería",3,0.0,0.0,18.9371,-103.965,56.4059,"Bajo",0.883238
"Frijol","20","Oaxaca","001","Abejones",6,52562.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","28","Tamaulipas","001","Abasolo",28,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","20","Oaxaca","001","Abejones",6,9425.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","15","México","001","Acambay de Ruíz Castañeda",23,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","20","Oaxaca","001","Abejones",2,3784.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",108,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",15,13035.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",73,133694.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","28","Tamaulipas","001","Abasolo",10,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","20","Oaxaca","001","Abejones",28,37642.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","15","México","001","Acambay de Ruíz Castañeda",194,0.0,0.0,19.9562,-99.844,52.775,"Medio",0.826384
"Frijol","20","Oaxaca","001","Abejones",76,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",9,4132.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",4,2392.5,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","28","Tamaulipas","001","Abasolo",19,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","12","Guerrero","001","Acapulco de Juárez",45,0.0,0.0,16.8619,-99.8866,56.4366,"Bajo",0.883719
"Frijol","21","Puebla","001","Acajete",1148,0.0,0.0,19.1049,-97.9527,54.187,"Medio",0.848494
"Frijol","20","Oaxaca","001","Abejones",77,516592.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",35,132892.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",25,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",235,244634.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",76,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","20","Oaxaca","001","Abejones",693,690960.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","18","Nayarit","001","Acaponeta",1882,0.0,0.0,22.4894,-105.36,56.1657,"Bajo",0.879477
"Frijol","20","Oaxaca","001","Abejones",325,2147300.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
"Frijol","28","Tamaulipas","001","Abasolo",11,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","28","Tamaulipas","001","Abasolo",29,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","28","Tamaulipas","001","Abasolo",33,0.0,0.0,24.0608,-98.3743,56.328,"Bajo",0.882019
"Frijol","20","Oaxaca","001","Abejones",45,0.0,0.0,17.4358,-96.6082,52.0519,"Alto",0.815061
