cultivo,cve_ent,entidad,cve_mun,municipio,productores,escenario_precio,escenario_marginacion,latitud,longitud,im,gm
Maiz,20,Oaxaca,142,San Francisco Huehuetlán,363,2.1,5.1,18.1976,-96.9478,49.1642,Alto
Maiz,20,Oaxaca,143,San Francisco Ixhuatán,513,2.1,5.1,16.3524,-94.4838,54.6075,Bajo
Maiz,20,Oaxaca,144,San Francisco Jaltepetongo,207,2.1,5.1,17.3857,-97.2629,51.8874,Alto
Maiz,20,Oaxaca,145,San Francisco Lachigoló,117,2.1,5.1,17.0114,-96.5985,56.8536,Muy bajo
Maiz,20,Oaxaca,146,San Francisco Logueche,173,2.1,5.1,16.3523,-96.378,50.1102,Alto
Maiz,20,Oaxaca,147,San Francisco Nuxaño,107,2.1,5.1,17.3808,-97.3439,54.1664,Medio
Maiz,20,Oaxaca,148,San Francisco Ozolotepec,265,2.1,5.1,16.1005,-96.2207,49.8568,Alto
Maiz,20,Oaxaca,149,San Francisco Sola,126,2.1,5.1,16.515,-96.9744,49.4663,Alto
Maiz,20,Oaxaca,150,San Francisco Telixtlahuaca,507,2.1,5.1,17.2966,-96.9044,56.6986,Muy bajo
Maiz,20,Oaxaca,151,San Francisco Teopan,73,2.1,5.1,17.8511,-97.4925,51.8376,Alto
Maiz,20,Oaxaca,152,San Francisco Tlapancingo,420,2.1,5.1,17.4841,-98.2689,46.0605,Muy alto
Maiz,20,Oaxaca,153,San Gabriel Mixtepec,212,2.1,5.1,16.0944,-97.0795,53.468,Medio
Maiz,20,Oaxaca,154,San Ildefonso Amatlán,256,2.1,5.1,16.3341,-96.4916,51.7905,Alto
Maiz,20,Oaxaca,155,San Ildefonso Sola,109,2.1,5.1,16.5198,-96.9837,47.4517,Muy alto
Maiz,20,Oaxaca,156,San Ildefonso Villa Alta,165,2.1,5.1,17.339,-96.153,54.2832,Medio
Maiz,20,Oaxaca,157,San Jacinto Amilpas,6,2.1,5.1,17.1008,-96.7626,59.6943,Muy bajo
Maiz,20,Oaxaca,158,San Jacinto Tlacotepec,316,2.1,5.1,16.5204,-97.386,51.6143,Alto
Maiz,20,Oaxaca,159,San Jerónimo Coatlán,607,2.1,5.1,16.2327,-96.8693,49.3702,Alto
Maiz,20,Oaxaca,160,San Jerónimo Silacayoapilla,94,2.1,5.1,17.8096,-97.8459,53.4189,Medio
Maiz,20,Oaxaca,161,San Jerónimo Sosola,385,2.1,5.1,17.3666,-97.0326,52.2098,Alto
Maiz,20,Oaxaca,162,San Jerónimo Taviche,176,2.1,5.1,16.7137,-96.5943,48.7225,Muy alto
Maiz,20,Oaxaca,163,San Jerónimo Tecóatl,335,2.1,5.1,18.1669,-96.9132,50.3106,Alto
Maiz,20,Oaxaca,164,San Jorge Nuchita,269,2.1,5.1,17.656,-98.1061,50.8625,Alto
Maiz,20,Oaxaca,165,San José Ayuquila,121,2.1,5.1,17.9418,-97.9693,51.3122,Alto
Maiz,20,Oaxaca,166,San José Chiltepec,747,2.1,5.1,17.9454,-96.1705,53.4491,Medio
Maiz,20,Oaxaca,167,San José del Peñasco,191,2.1,5.1,16.3161,-96.5014,49.8143,Alto
Maiz,20,Oaxaca,168,San José Estancia Grande,90,2.1,5.1,16.3652,-98.2513,50.7134,Alto
Maiz,20,Oaxaca,169,San José Independencia,207,2.1,5.1,18.2398,-96.6461,42.1286,Muy alto
Maiz,20,Oaxaca,170,San José Lachiguiri,263,2.1,5.1,16.3788,-96.3364,44.831,Muy alto
Maiz,20,Oaxaca,171,San José Tenango,1502,2.1,5.1,18.1508,-96.7172,37.956,Muy alto
Maiz,20,Oaxaca,172,San Juan Achiutla,75,2.1,5.1,17.3442,-97.5089,54.9727,Bajo
Maiz,20,Oaxaca,173,San Juan Atepec,96,2.1,5.1,17.4264,-96.5391,53.5577,Medio
Maiz,20,Oaxaca,174,Ánimas Trujano,68,2.1,5.1,16.9889,-96.7132,56.9821,Muy bajo
Maiz,20,Oaxaca,175,San Juan Bautista Atatlahuca,75,2.1,5.1,17.5311,-96.8299,52.1829,Alto
Maiz,20,Oaxaca,176,San Juan Bautista Coixtlahuaca,440,2.1,5.1,17.7246,-97.3238,51.051,Alto
Maiz,20,Oaxaca,177,San Juan Bautista Cuicatlán,323,2.1,5.1,17.8015,-96.9596,54.6718,Bajo
Maiz,20,Oaxaca,178,San Juan Bautista Guelache,130,2.1,5.1,17.2265,-96.7785,55.9701,Bajo
Maiz,20,Oaxaca,179,San Juan Bautista Jayacatlán,82,2.1,5.1,17.4235,-96.8226,52.9014,Medio
Maiz,20,Oaxaca,180,San Juan Bautista Lo de Soto,207,2.1,5.1,16.5115,-98.3468,53.0735,Medio
Maiz,20,Oaxaca,181,San Juan Bautista Suchitepec,41,2.1,5.1,17.9727,-97.6598,52.7767,Medio
Maiz,20,Oaxaca,182,San Juan Bautista Tlacoatzintepec,340,2.1,5.1,17.8594,-96.5871,49.2833,Alto
Maiz,20,Oaxaca,183,San Juan Bautista Tlachichilco,176,2.1,5.1,17.6225,-98.344,51.4231,Alto
Maiz,20,Oaxaca,184,San Juan Bautista Tuxtepec,2019,2.1,5.1,18.0812,-96.1185,56.1359,Bajo
Maiz,20,Oaxaca,185,San Juan Cacahuatepec,902,2.1,5.1,16.6137,-98.1561,53.048,Medio
Maiz,20,Oaxaca,186,San Juan Cieneguilla,100,2.1,5.1,17.8517,-98.2808,53.038,Medio
Maiz,20,Oaxaca,187,San Juan Coatzóspam,245,2.1,5.1,18.0497,-96.7633,49.9259,Alto
Maiz,20,Oaxaca,188,San Juan Colorado,1051,2.1,5.1,16.4597,-97.954,49.4913,Alto
Maiz,20,Oaxaca,189,San Juan Comaltepec,416,2.1,5.1,17.3382,-95.9768,48.2566,Muy alto
Maiz,20,Oaxaca,190,San Juan Cotzocón,1203,2.1,5.1,17.164,-95.7823,50.997,Alto
Maiz,20,Oaxaca,191,San Juan Chicomezúchil,63,2.1,5.1,17.289,-96.4949,54.1358,Medio
Maiz,20,Oaxaca,192,San Juan Chilateca,120,2.1,5.1,16.8285,-96.672,56.5687,Muy bajo
Maiz,20,Oaxaca,193,San Juan del Estado,147,2.1,5.1,17.2735,-96.7993,54.9031,Bajo
Maiz,20,Oaxaca,194,San Juan del Río,206,2.1,5.1,16.8825,-96.1605,54.2985,Medio
Maiz,20,Oaxaca,195,San Juan Diuxi,409,2.1,5.1,17.2815,-97.3742,47.3753,Muy alto
Maiz,20,Oaxaca,196,San Juan Evangelista Analco,35,2.1,5.1,17.4058,-96.5379,55.317,Bajo
Maiz,20,Oaxaca,197,San Juan Guelavía,347,2.1,5.1,16.9568,-96.5458,52.8631,Medio
Maiz,20,Oaxaca,198,San Juan Guichicovi,3515,2.1,5.1,16.9628,-95.0951,49.5752,Alto
Maiz,20,Oaxaca,199,San Juan Ihualtepec,67,2.1,5.1,17.7398,-98.2888,48.9076,Alto
Maiz,20,Oaxaca,200,San Juan Juquila Mixes,442,2.1,5.1,16.9356,-95.9188,49.1404,Alto
Maiz,20,Oaxaca,201,San Juan Juquila Vijanos,56,2.1,5.1,17.3538,-96.304,51.5074,Alto
Maiz,20,Oaxaca,202,San Juan Lachao,560,2.1,5.1,16.1585,-97.1251,51.4832,Alto
Maiz,20,Oaxaca,203,San Juan Lachigalla,598,2.1,5.1,16.5917,-96.5488,48.0856,Muy alto
Maiz,20,Oaxaca,204,San Juan Lajarcia,106,2.1,5.1,16.5084,-95.9256,53.7931,Medio
Maiz,20,Oaxaca,205,San Juan Lalana,1290,2.1,5.1,17.4709,-95.8799,48.6989,Muy alto
Maiz,20,Oaxaca,206,San Juan de los Cués,223,2.1,5.1,18.0469,-97.0597,52.4907,Alto
Maiz,20,Oaxaca,207,San Juan Mazatlán,1744,2.1,5.1,17.0311,-95.4465,49.5292,Alto
Maiz,20,Oaxaca,208,San Juan Mixtepec,908,2.1,5.1,17.3057,-97.8314,49.3423,Alto
Maiz,20,Oaxaca,209,San Juan Mixtepec,97,2.1,5.1,16.2775,-96.2995,49.2679,Alto
Maiz,20,Oaxaca,210,San Juan Ñumí,1460,2.1,5.1,17.3983,-97.7064,51.6398,Alto
Maiz,20,Oaxaca,211,San Juan Ozolotepec,458,2.1,5.1,16.133,-96.2593,49.006,Alto
Maiz,20,Oaxaca,212,San Juan Petlapa,381,2.1,5.1,17.4693,-96.0368,47.7686,Muy alto
Maiz,20,Oaxaca,213,San Juan Quiahije,328,2.1,5.1,16.3019,-97.3168,50.6136,Alto
Maiz,20,Oaxaca,214,San Juan Quiotepec,199,2.1,5.1,17.6008,-96.5882,51.729,Alto
Maiz,20,Oaxaca,215,San Juan Sayultepec,92,2.1,5.1,17.4535,-97.2847,55.4549,Bajo
Maiz,20,Oaxaca,216,San Juan Tabaá,90,2.1,5.1,17.305,-96.207,53.1761,Medio
Maiz,20,Oaxaca,217,San Juan Tamazola,750,2.1,5.1,17.1604,-97.2269,43.8824,Muy alto
Maiz,20,Oaxaca,218,San Juan Teita,114,2.1,5.1,17.0953,-97.4143,51.7913,Alto
Maiz,20,Oaxaca,219,San Juan Teitipac,441,2.1,5.1,16.9344,-96.6085,51.2802,Alto
Maiz,20,Oaxaca,220,San Juan Tepeuxila,446,2.1,5.1,17.7229,-96.8411,52.9062,Medio
Maiz,20,Oaxaca,221,San Juan Teposcolula,307,2.1,5.1,17.5506,-97.4247,53.2932,Medio
Maiz,20,Oaxaca,222,San Juan Yaeé,100,2.1,5.1,17.4291,-96.2838,53.1903,Medio
Maiz,20,Oaxaca,223,San Juan Yatzona,37,2.1,5.1,17.4024,-96.1692,54.8479,Bajo
Maiz,20,Oaxaca,224,San Juan Yucuita,100,2.1,5.1,17.5123,-97.2704,54.3425,Medio
Maiz,20,Oaxaca,225,San Lorenzo,859,2.1,5.1,16.3943,-97.8748,46.2536,Muy alto
Maiz,20,Oaxaca,226,San Lorenzo Albarradas,444,2.1,5.1,16.9072,-96.2597,53.6588,Medio
Maiz,20,Oaxaca,227,San Lorenzo Cacaotepec,375,2.1,5.1,17.1294,-96.802,57.7715,Muy bajo
Maiz,20,Oaxaca,228,San Lorenzo Cuaunecuiltitla,111,2.1,5.1,18.2065,-96.9131,49.4559,Alto
Maiz,20,Oaxaca,229,San Lorenzo Texmelúcan,1031,2.1,5.1,16.5855,-97.199,47.1001,Muy alto
Maiz,20,Oaxaca,230,San Lorenzo Victoria,72,2.1,5.1,17.6684,-98.1203,53.3439,Medio
Maiz,20,Oaxaca,231,San Lucas Camotlán,267,2.1,5.1,16.9432,-95.7131,47.167,Muy alto
Maiz,20,Oaxaca,232,San Lucas Ojitlán,2886,2.1,5.1,18.0575,-96.3978,48.1592,Muy alto
Maiz,20,Oaxaca,233,San Lucas Quiaviní,366,2.1,5.1,16.8948,-96.4681,50.6224,Alto
Maiz,20,Oaxaca,234,San Lucas Zoquiápam,815,2.1,5.1,18.1362,-96.9064,46.4118,Muy alto
Maiz,20,Oaxaca,235,San Luis Amatlán,586,2.1,5.1,16.3895,-96.4971,50.5612,Alto
Maiz,20,Oaxaca,236,San Marcial Ozolotepec,147,2.1,5.1,16.0893,-96.4059,46.3305,Muy alto
Maiz,20,Oaxaca,237,San Marcos Arteaga,80,2.1,5.1,17.7196,-97.8611,54.673,Bajo
Maiz,20,Oaxaca,238,San Martín de los Cansecos,143,2.1,5.1,16.6565,-96.729,52.9297,Medio
Maiz,20,Oaxaca,239,San Martín Huamelúlpam,121,2.1,5.1,17.3974,-97.6023,52.7847,Medio
Maiz,20,Oaxaca,240,San Martín Itunyoso,283,2.1,5.1,17.229,-97.8815,45.6995,Muy alto
Maiz,20,Oaxaca,241,San Martín Lachilá,162,2.1,5.1,16.6109,-96.8494,53.2235,Medio
Maiz,20,Oaxaca,242,San Martín Peras,1273,2.1,5.1,17.3605,-98.2384,44.9685,Muy alto
Maiz,20,Oaxaca,243,San Martín Tilcajete,87,2.1,5.1,16.8589,-96.6956,55.191,Bajo
Maiz,20,Oaxaca,244,San Martín Toxpalan,229,2.1,5.1,18.1007,-97.059,52.4573,Alto
Maiz,20,Oaxaca,245,San Martín Zacatepec,139,2.1,5.1,17.8079,-98.0609,48.7736,Alto
Maiz,20,Oaxaca,246,San Mateo Cajonos,111,2.1,5.1,17.1618,-96.209,52.9865,Medio
Maiz,20,Oaxaca,247,Capulálpam de Méndez,54,2.1,5.1,17.3064,-96.446,57.6975,Muy bajo
Maiz,20,Oaxaca,248,San Mateo del Mar,296,2.1,5.1,16.2097,-94.9819,38.547,Muy alto
Maiz,20,Oaxaca,249,San Mateo Yoloxochitlán,112,2.1,5.1,18.1437,-96.8684,50.5871,Alto
Maiz,20,Oaxaca,250,San Mateo Etlatongo,110,2.1,5.1,17.4148,-97.2717,54.0389,Medio
Maiz,20,Oaxaca,251,San Mateo Nejápam,155,2.1,5.1,17.6556,-98.417,49.6895,Alto
Maiz,20,Oaxaca,252,San Mateo Peñasco,173,2.1,5.1,17.1508,-97.5336,50.046,Alto
Maiz,20,Oaxaca,253,San Mateo Piñas,65,2.1,5.1,15.9995,-96.3352,44.9507,Muy alto
Maiz,20,Oaxaca,254,San Mateo Río Hondo,211,2.1,5.1,16.1442,-96.4484,51.4581,Alto
Maiz,20,Oaxaca,255,San Mateo Sindihui,223,2.1,5.1,17.0042,-97.3512,51.0977,Alto
Maiz,20,Oaxaca,256,San Mateo Tlapiltepec,40,2.1,5.1,17.8106,-97.4312,54.1804,Medio
Maiz,20,Oaxaca,257,San Melchor Betaza,80,2.1,5.1,17.2524,-96.1544,50.5229,Alto
Maiz,20,Oaxaca,258,San Miguel Achiutla,205,2.1,5.1,17.3063,-97.4894,52.5189,Alto
Maiz,20,Oaxaca,259,San Miguel Ahuehuetitlán,193,2.1,5.1,17.6713,-98.3208,48.8924,Alto
Maiz,20,Oaxaca,260,San Miguel Aloápam,323,2.1,5.1,17.4129,-96.6915,51.643,Alto
Maiz,20,Oaxaca,261,San Miguel Amatitlán,754,2.1,5.1,17.8914,-98.0256,49.7764,Alto
Maiz,20,Oaxaca,262,San Miguel Amatlán,60,2.1,5.1,17.2755,-96.4717,54.8613,Bajo
Maiz,20,Oaxaca,263,San Miguel Coatlán,488,2.1,5.1,16.1963,-96.6941,49.6306,Alto
Maiz,20,Oaxaca,264,San Miguel Chicahua,617,2.1,5.1,17.6369,-97.1949,49.5193,Alto
Maiz,20,Oaxaca,265,San Miguel Chimalapa,812,2.1,5.1,16.7145,-94.7479,49.4018,Alto
Maiz,20,Oaxaca,266,San Miguel del Puerto,676,2.1,5.1,15.9216,-96.1749,50.8289,Alto
Maiz,20,Oaxaca,267,San Miguel del Río,49,2.1,5.1,17.3217,-96.5692,54.9866,Bajo
Maiz,20,Oaxaca,268,San Miguel Ejutla,178,2.1,5.1,16.5804,-96.7394,52.8992,Medio
Maiz,20,Oaxaca,269,San Miguel el Grande,637,2.1,5.1,17.0467,-97.6222,53.1428,Medio
Maiz,20,Oaxaca,270,San Miguel Huautla,266,2.1,5.1,17.7458,-97.1375,46.8972,Muy alto
Maiz,20,Oaxaca,271,San Miguel Mixtepec,518,2.1,5.1,16.7781,-96.9573,48.5233,Muy alto
Maiz,20,Oaxaca,272,San Miguel Panixtlahuaca,309,2.1,5.1,16.26,-97.3796,51.7387,Alto
Maiz,20,Oaxaca,273,San Miguel Peras,151,2.1,5.1,16.9379,-97.01,47.2691,Muy alto
Maiz,20,Oaxaca,274,San Miguel Piedras,215,2.1,5.1,16.9997,-97.2327,48.9661,Alto
Maiz,20,Oaxaca,275,San Miguel Quetzaltepec,120,2.1,5.1,16.9755,-95.7617,49.0607,Alto
Maiz,20,Oaxaca,276,San Miguel Santa Flor,60,2.1,5.1,17.9211,-96.7993,47.2419,Muy alto
Maiz,20,Oaxaca,277,Villa Sola de Vega,1199,2.1,5.1,16.5148,-96.978,49.4469,Alto
Maiz,20,Oaxaca,278,San Miguel Soyaltepec,2407,2.1,5.1,18.2404,-96.4036,49.7757,Alto
Maiz,20,Oaxaca,279,San Miguel Suchixtepec,104,2.1,5.1,16.094,-96.4664,53.0972,Medio
Maiz,20,Oaxaca,280,Villa Talea de Castro,107,2.1,5.1,17.36,-96.2499,54.3415,Medio
Maiz,20,Oaxaca,281,San Miguel Tecomatlán,31,2.1,5.1,17.394,-97.268,55.5491,Bajo
Maiz,20,Oaxaca,282,San Miguel Tenango,224,2.1,5.1,16.2673,-95.5925,51.9027,Alto
Maiz,20,Oaxaca,283,San Miguel Tequixtepec,158,2.1,5.1,17.8029,-97.3417,53.672,Medio
Maiz,20,Oaxaca,284,San Miguel Tilquiápam,223,2.1,5.1,16.7819,-96.5816,46.3475,Muy alto
Maiz,20,Oaxaca,285,San Miguel Tlacamama,447,2.1,5.1,16.4167,-98.0632,50.7092,Alto
Maiz,20,Oaxaca,286,San Miguel Tlacotepec,246,2.1,5.1,17.4536,-98.0072,51.9605,Alto
Maiz,20,Oaxaca,287,San Miguel Tulancingo,110,2.1,5.1,17.7512,-97.4415,53.5509,Medio
Maiz,20,Oaxaca,288,San Miguel Yotao,30,2.1,5.1,17.3705,-96.3372,52.5197,Alto
Maiz,20,Oaxaca,289,San Nicolás,229,2.1,5.1,16.416,-96.7408,51.0491,Alto
Maiz,20,Oaxaca,290,San Nicolás Hidalgo,39,2.1,5.1,17.7829,-98.1426,53.2467,Medio
Maiz,20,Oaxaca,291,San Pablo Coatlán,596,2.1,5.1,16.224,-96.783,52.5896,Alto
Maiz,20,Oaxaca,292,San Pablo Cuatro Venados,216,2.1,5.1,16.9827,-96.8911,48.6993,Muy alto
Maiz,20,Oaxaca,293,San Pablo Etla,218,2.1,5.1,17.1455,-96.7645,58.8989,Muy bajo
Maiz,20,Oaxaca,294,San Pablo Huitzo,218,2.1,5.1,17.2774,-96.8845,57.2851,Muy bajo
Maiz,20,Oaxaca,295,San Pablo Huixtepec,235,2.1,5.1,16.8267,-96.781,57.0415,Muy bajo
Maiz,20,Oaxaca,296,San Pablo Macuiltianguis,78,2.1,5.1,17.5343,-96.5536,54.5514,Medio
Maiz,20,Oaxaca,297,San Pablo Tijaltepec,660,2.1,5.1,17.0177,-97.5,47.5669,Muy alto
Maiz,20,Oaxaca,298,San Pablo Villa de Mitla,415,2.1,5.1,16.9219,-96.3622,53.4314,Medio
Maiz,20,Oaxaca,299,San Pablo Yaganiza,77,2.1,5.1,17.1461,-96.2296,53.6069,Medio
Maiz,20,Oaxaca,300,San Pedro Amuzgos,1011,2.1,5.1,16.6539,-98.0899,50.8011,Alto
Maiz,20,Oaxaca,301,San Pedro Apóstol,252,2.1,5.1,16.7351,-96.726,52.7894,Medio
Maiz,20,Oaxaca,302,San Pedro Atoyac,415,2.1,5.1,16.4891,-97.987,48.3996,Muy alto
Maiz,20,Oaxaca,303,San Pedro Cajonos,69,2.1,5.1,17.1687,-96.2606,52.9416,Medio
Maiz,20,Oaxaca,304,San Pedro Coxcaltepec Cántaros,140,2.1,5.1,17.4988,-97.1358,51.5915,Alto
Maiz,20,Oaxaca,305,San Pedro Comitancillo,34,2.1,5.1,16.4903,-95.1599,56.4557,Bajo
Maiz,20,Oaxaca,306,San Pedro el Alto,105,2.1,5.1,16.0336,-96.4737,48.162,Muy alto
Maiz,20,Oaxaca,307,San Pedro Huamelula,776,2.1,5.1,16.029,-95.6689,52.2421,Alto
Maiz,20,Oaxaca,308,San Pedro Huilotepec,73,2.1,5.1,16.2437,-95.1529,51.9927,Alto
Maiz,20,Oaxaca,309,San Pedro Ixcatlán,784,2.1,5.1,18.1457,-96.5106,46.9858,Muy alto
Maiz,20,Oaxaca,310,San Pedro Ixtlahuaca,441,2.1,5.1,17.0633,-96.8201,48.7266,Muy alto
Maiz,20,Oaxaca,311,San Pedro Jaltepetongo,79,2.1,5.1,17.6878,-97.0349,47.823,Muy alto
Maiz,20,Oaxaca,312,San Pedro Jicayán,1365,2.1,5.1,16.4522,-98.0152,46.9607,Muy alto
Maiz,20,Oaxaca,313,San Pedro Jocotipac,164,2.1,5.1,17.7686,-97.0802,50.6347,Alto
Maiz,20,Oaxaca,314,San Pedro Juchatengo,109,2.1,5.1,16.341,-97.0873,54.094,Medio
Maiz,20,Oaxaca,315,San Pedro Mártir,293,2.1,5.1,16.7445,-96.7122,47.1381,Muy alto
Maiz,20,Oaxaca,316,San Pedro Mártir Quiechapa,127,2.1,5.1,16.4152,-96.2475,53.5344,Medio
Maiz,20,Oaxaca,317,San Pedro Mártir Yucuxaco,208,2.1,5.1,17.4326,-97.6101,51.8539,Alto
Maiz,20,Oaxaca,318,San Pedro Mixtepec,803,2.1,5.1,15.9826,-97.0838,55.0903,Bajo
Maiz,20,Oaxaca,319,San Pedro Mixtepec,168,2.1,5.1,16.2718,-96.2827,51.056,Alto
Maiz,20,Oaxaca,320,San Pedro Molinos,97,2.1,5.1,17.1046,-97.5411,53.1293,Medio
Maiz,20,Oaxaca,321,San Pedro Nopala,181,2.1,5.1,17.8063,-97.5413,52.5285,Alto
Maiz,20,Oaxaca,322,San Pedro Ocopetatillo,28,2.1,5.1,18.1849,-96.9132,47.4097,Muy alto
Maiz,20,Oaxaca,323,San Pedro Ocotepec,69,2.1,5.1,16.9554,-95.8467,51.6506,Alto
Maiz,20,Oaxaca,324,San Pedro Pochutla,1823,2.1,5.1,15.7463,-96.4652,52.1787,Alto
Maiz,20,Oaxaca,325,San Pedro Quiatoni,1679,2.1,5.1,16.7832,-96.0315,48.6618,Muy alto
Maiz,20,Oaxaca,326,San Pedro Sochiápam,579,2.1,5.1,17.8251,-96.6644,49.011,Alto
Maiz,20,Oaxaca,327,San Pedro Tapanatepec,453,2.1,5.1,16.3672,-94.1938,52.9007,Medio
Maiz,20,Oaxaca,328,San Pedro Taviche,169,2.1,5.1,16.6378,-96.5376,49.7217,Alto
Maiz,20,Oaxaca,329,San Pedro Teozacoalco,219,2.1,5.1,17.0171,-97.2861,50.8827,Alto
Maiz,20,Oaxaca,330,San Pedro Teutila,516,2.1,5.1,17.977,-96.7057,51.7173,Alto
Maiz,20,Oaxaca,331,San Pedro Tidaá,161,2.1,5.1,17.3408,-97.3773,51.432,Alto
Maiz,20,Oaxaca,332,San Pedro Topiltepec,117,2.1,5.1,17.4372,-97.3437,54.2764,Medio
Maiz,20,Oaxaca,333,San Pedro Totolápam,86,2.1,5.1,16.6664,-96.3019,54.9788,Bajo
Maiz,20,Oaxaca,334,Villa de Tututepec,1124,2.1,5.1,16.1299,-97.6085,52.8944,Medio
Maiz,20,Oaxaca,335,San Pedro Yaneri,35,2.1,5.1,17.4194,-96.3546,51.8211,Alto
Maiz,20,Oaxaca,336,San Pedro Yólox,267,2.1,5.1,17.5884,-96.5516,52.8352,Medio
Maiz,20,Oaxaca,337,San Pedro y San Pablo Ayutla,570,2.1,5.1,17.0272,-96.0771,47.2293,Muy alto
Maiz,20,Oaxaca,338,Villa de Etla,148,2.1,5.1,17.2075,-96.8006,56.9821,Muy bajo
Maiz,20,Oaxaca,339,San Pedro y San Pablo Teposcolula,511,2.1,5.1,17.5121,-97.4882,55.6342,Bajo
Maiz,20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,270,2.1,5.1,18.0607,-97.7178,52.7085,Medio
Maiz,20,Oaxaca,341,San Pedro Yucunama,58,2.1,5.1,17.561,-97.4826,53.3629,Medio
Maiz,20,Oaxaca,342,San Raymundo Jalpan,270,2.1,5.1,16.9704,-96.7555,56.6318,Muy bajo
Maiz,20,Oaxaca,343,San Sebastián Abasolo,406,2.1,5.1,16.9947,-96.5889,54.1369,Medio
Maiz,20,Oaxaca,344,San Sebastián Coatlán,445,2.1,5.1,16.2013,-96.8275,50.8209,Alto
Maiz,20,Oaxaca,345,San Sebastián Ixcapa,674,2.1,5.1,16.5437,-98.1445,51.8782,Alto
Maiz,20,Oaxaca,346,San Sebastián Nicananduta,356,2.1,5.1,17.5179,-97.6833,52.5099,Alto
Maiz,20,Oaxaca,347,San Sebastián Río Hondo,499,2.1,5.1,16.1828,-96.4641,52.9561,Medio
Maiz,20,Oaxaca,348,San Sebastián Tecomaxtlahuaca,666,2.1,5.1,17.3459,-98.0312,50.7964,Alto
Maiz,20,Oaxaca,349,San Sebastián Teitipac,236,2.1,5.1,16.9514,-96.614,52.047,Alto
Maiz,20,Oaxaca,350,San Sebastián Tutla,48,2.1,5.1,17.0585,-96.6721,60.7781,Muy bajo
Maiz,20,Oaxaca,351,San Simón Almolongas,583,2.1,5.1,16.4074,-96.7197,51.7345,Alto
Maiz,20,Oaxaca,352,San Simón Zahuatlán,253,2.1,5.1,17.8289,-98.0045,46.0418,Muy alto
Maiz,20,Oaxaca,353,Santa Ana,439,2.1,5.1,16.3406,-96.7176,52.5034,Alto
Maiz,20,Oaxaca,354,Santa Ana Ateixtlahuaca,68,2.1,5.1,18.2106,-96.9064,48.4829,Muy alto
Maiz,20,Oaxaca,355,Santa Ana Cuauhtémoc,120,2.1,5.1,17.9838,-96.7947,50.8065,Alto
Maiz,20,Oaxaca,356,Santa Ana del Valle,97,2.1,5.1,16.9948,-96.4717,53.0194,Medio
Maiz,20,Oaxaca,357,Santa Ana Tavela,125,2.1,5.1,16.6546,-95.9116,52.8052,Medio
Maiz,20,Oaxaca,358,Santa Ana Tlapacoyan,117,2.1,5.1,16.744,-96.8371,52.2897,Alto
Maiz,20,Oaxaca,359,Santa Ana Yareni,149,2.1,5.1,17.3978,-96.6108,50.948,Alto
Maiz,20,Oaxaca,360,Santa Ana Zegache,245,2.1,5.1,16.8379,-96.7259,52.0155,Alto
Maiz,20,Oaxaca,361,Santa Catalina Quierí,140,2.1,5.1,16.3222,-96.2659,50.2578,Alto
Maiz,20,Oaxaca,362,Santa Catarina Cuixtla,133,2.1,5.1,16.3044,-96.6447,53.3564,Medio
Maiz,20,Oaxaca,363,Santa Catarina Ixtepeji,183,2.1,5.1,17.2655,-96.5617,54.5242,Medio
Maiz,20,Oaxaca,364,Santa Catarina Juquila,920,2.1,5.1,16.237,-97.2925,52.2277,Alto
Maiz,20,Oaxaca,365,Santa Catarina Lachatao,170,2.1,5.1,17.2684,-96.4729,53.4916,Medio
Maiz,20,Oaxaca,366,Santa Catarina Loxicha,191,2.1,5.1,16.0695,-96.7549,50.246,Alto
Maiz,20,Oaxaca,367,Santa Catarina Mechoacán,597,2.1,5.1,16.3344,-97.836,48.4107,Muy alto
Maiz,20,Oaxaca,368,Santa Catarina Minas,246,2.1,5.1,16.7792,-96.6155,52.2257,Alto
Maiz,20,Oaxaca,369,Santa Catarina Quiané,252,2.1,5.1,16.8803,-96.7407,54.1772,Medio
Maiz,20,Oaxaca,370,Santa Catarina Tayata,171,2.1,5.1,17.3478,-97.5584,54.5908,Bajo
Maiz,20,Oaxaca,371,Santa Catarina Ticuá,243,2.1,5.1,17.0712,-97.5349,50.9549,Alto
Maiz,20,Oaxaca,372,Santa Catarina Yosonotú,159,2.1,5.1,17.0205,-97.6621,48.2717,Muy alto
Maiz,20,Oaxaca,373,Santa Catarina Zapoquila,55,2.1,5.1,18.0646,-97.6017,50.8058,Alto
Maiz,20,Oaxaca,374,Santa Cruz Acatepec,16,2.1,5.1,18.1638,-96.8753,47.6036,Muy alto
Maiz,20,Oaxaca,375,Santa Cruz Amilpas,7,2.1,5.1,17.0587,-96.684,58.5348,Muy bajo
Maiz,20,Oaxaca,376,Santa Cruz de Bravo,19,2.1,5.1,17.5814,-98.224,52.2445,Alto
Maiz,20,Oaxaca,377,Santa Cruz Itundujia,967,2.1,5.1,16.8749,-97.6606,49.3177,Alto
Maiz,20,Oaxaca,378,Santa Cruz Mixtepec,356,2.1,5.1,16.7924,-96.8824,51.9025,Alto
Maiz,20,Oaxaca,379,Santa Cruz Nundaco,226,2.1,5.1,17.1741,-97.7232,51.6826,Alto
